score,factor,type,value,association,n
dass_stress,days_medication,numeric,,0.10444764022575757,460
dass_stress,intensity,numeric,,0.21452639852958877,460
dass_stress,days_lost_work,numeric,,0.2294211680577541,460
dass_stress,days_lost_household,numeric,,0.38649571953877876,460
dass_stress,days_doctor,numeric,,0.20779924479642728,460
dass_stress,days_ER,binary,,0.05014347078463007,460
dass_stress,days_hospital,numeric,,0.06808067862912767,460
midas_result,gender,categorical,männlich,6.850543478260867,48
midas_result,gender,categorical,weiblich,-0.7981215702828237,412
midas_result,birthyear,numeric,,-0.050894308180609735,460
midas_result,weight,numeric,,0.07799909606259017,460
midas_result,pregnant,categorical,nein,0.19335178073042414,407
midas_result,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,-3.5059706062461764,213
midas_result,highest_degree,categorical,Fachhochschulreife,11.280690537084396,68
midas_result,highest_degree,categorical,Hauptschulabschluss,-9.420289855072465,36
midas_result,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),2.691412272587108,141
midas_result,family_status,categorical,geschieden,18.188043478260866,40
midas_result,family_status,categorical,ledig,-2.3641304347826093,184
midas_result,family_status,categorical,sonstiger,2.2015050167224075,13
midas_result,family_status,categorical,verheiratet,-1.2102596891599475,221
midas_result,current_employed,categorical,ja,-5.3694768469423835,369
midas_result,current_employed,categorical,nein,21.772933588150977,91
midas_result,working_hours_model,categorical,Teilzeit,1.6234294161123408,176
midas_result,working_hours_model,categorical,Vollzeit,-1.480433042672395,193
midas_result,shiftwork,categorical,ja,11.10394889663182,28
midas_result,shiftwork,categorical,nein,-0.9117611997234363,341
midas_result,working_hours_reduced,categorical,False,-7.708907741251327,328
midas_result,working_hours_reduced,categorical,True,19.15546772068511,132
midas_result,children,numeric,,0.0050501669581533345,218
midas_result,headache_days_per_month,numeric,,0.6019560631663523,460
midas_result,headache_days_severe_per_month,numeric,,0.6093090821913277,460
midas_result,days_medication,numeric,,0.3924881135298657,460
midas_result,intensity,numeric,,0.39566957540633163,460
midas_result,days_lost_work,numeric,,0.5403140268043887,460
midas_result,days_lost_household,numeric,,0.7425721329672008,460
midas_result,days_doctor,numeric,,0.4087615090536076,460
midas_result,days_ER,binary,,-0.011311602460752173,460
midas_result,days_hospital,numeric,,0.03228244108902471,460
gvas_result,gender,categorical,männlich,-2.288405797101447,48
gvas_result,gender,categorical,weiblich,0.2666103841283274,412
gvas_result,birthyear,numeric,,0.03029867842387436,460
gvas_result,weight,numeric,,-0.16222520839718857,460
gvas_result,pregnant,categorical,nein,-0.08982371603730854,407
gvas_result,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,2.6317819963257776,213
gvas_result,highest_degree,categorical,Fachhochschulreife,-4.327621483375957,68
gvas_result,highest_degree,categorical,Hauptschulabschluss,-1.5939613526570042,36
gvas_result,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),-1.4586185630588986,141
gvas_result,family_status,categorical,geschieden,-5.746739130434783,40
gvas_result,family_status,categorical,ledig,1.3239130434782638,184
gvas_result,family_status,categorical,sonstiger,-12.160200668896323,13
gvas_result,family_status,categorical,verheiratet,0.6995278378910115,221
gvas_result,current_employed,categorical,ja,2.885035937315898,369
gvas_result,current_employed,categorical,nein,-11.698662207357863,91
gvas_result,working_hours_model,categorical,Teilzeit,-1.4726841586597743,176
gvas_result,working_hours_model,categorical,Vollzeit,1.3429658648918092,193
gvas_result,shiftwork,categorical,ja,-7.2924893534649655,28
gvas_result,shiftwork,categorical,nein,0.598796779756654,341
gvas_result,working_hours_reduced,categorical,False,1.7776511134676554,328
gvas_result,working_hours_reduced,categorical,True,-4.4171936758893295,132
gvas_result,children,numeric,,-0.05738185886777985,218
gvas_result,headache_days_per_month,numeric,,-0.40737936604002234,460
gvas_result,headache_days_severe_per_month,numeric,,-0.3521216311018667,460
gvas_result,days_medication,numeric,,-0.24761676793270304,460
gvas_result,intensity,numeric,,-0.19387248235539084,460
gvas_result,days_lost_work,numeric,,-0.23430331436790922,460
gvas_result,days_lost_household,numeric,,-0.3769956998079846,460
gvas_result,days_doctor,numeric,,-0.22531812283198058,460
gvas_result,days_ER,binary,,-0.05700696740540898,460
gvas_result,days_hospital,numeric,,-0.08339577652738306,460
pgic_result,gender,categorical,männlich,-0.05398550724637685,48
pgic_result,gender,categorical,weiblich,0.006289573659772341,412
pgic_result,birthyear,numeric,,-0.02157953789076128,460
pgic_result,weight,numeric,,0.050078101636740084,460
pgic_result,pregnant,categorical,nein,0.017837122206054268,407
pgic_result,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,0.08392529087568912,213
pgic_result,highest_degree,categorical,Fachhochschulreife,0.1396419437340155,68
pgic_result,highest_degree,categorical,Hauptschulabschluss,-0.20676328502415453,36
pgic_result,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),-0.1222479185938945,141
pgic_result,family_status,categorical,geschieden,-0.020652173913043192,40
pgic_result,family_status,categorical,ledig,0.08913043478260896,184
pgic_result,family_status,categorical,sonstiger,0.15434782608695663,13
pgic_result,family_status,categorical,verheiratet,-0.06737163092661813,221
pgic_result,current_employed,categorical,ja,-0.06516436903499478,369
pgic_result,current_employed,categorical,nein,0.26423793597706613,91
pgic_result,working_hours_model,categorical,Teilzeit,0.04337583148558766,176
pgic_result,working_hours_model,categorical,Vollzeit,-0.039555162391001986,193
pgic_result,shiftwork,categorical,ja,0.005226480836237002,28
pgic_result,shiftwork,categorical,nein,-0.0004291538516554283,341
pgic_result,working_hours_reduced,categorical,False,-0.007237539766701939,328
pgic_result,working_hours_reduced,categorical,True,0.017984189723320387,132
pgic_result,children,numeric,,0.04426006087018759,218
pgic_result,headache_days_per_month,numeric,,0.2999748680327628,460
pgic_result,headache_days_severe_per_month,numeric,,0.2664505087848649,460
pgic_result,days_medication,numeric,,0.26443591174381476,460
pgic_result,intensity,numeric,,0.16523252679121694,460
pgic_result,days_lost_work,numeric,,0.1529625035385454,460
pgic_result,days_lost_household,numeric,,0.16914013613816686,460
pgic_result,days_doctor,numeric,,0.08993788685232078,460
pgic_result,days_ER,binary,,0.011173005092764341,460
pgic_result,days_hospital,numeric,,0.02348911319709775,460
dass_depression,gender,categorical,divers,4.432880194756231,14
dass_depression,gender,categorical,männlich,0.055597020690669297,1181
dass_depression,gender,categorical,weiblich,-0.02349529142057971,5436
dass_depression,birthyear,numeric,,-0.012894892555566865,6631
dass_depression,weight,numeric,,0.051840810323908075,6631
dass_depression,pregnant,categorical,ja,-2.0869855654362177,52
dass_depression,pregnant,categorical,nein,0.020137919725864428,5389
dass_depression,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,-0.37076431898378015,2932
dass_depression,highest_degree,categorical,Fachhochschulreife,-0.1924879937562869,776
dass_depression,highest_degree,categorical,Hauptschulabschluss,1.2203995346221417,554
dass_depression,highest_degree,categorical,Keine,0.9757373376133742,105
dass_depression,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),0.2022517242867714,2264
dass_depression,family_status,categorical,geschieden,1.2813964128376671,414
dass_depression,family_status,categorical,ledig,0.17308206799438697,3142
dass_depression,family_status,categorical,sonstiger,0.1396471120494649,152
dass_depression,family_status,categorical,verheiratet,-0.36914925212001215,2872
dass_depression,family_status,categorical,verwitwet,-0.6931702254118361,51
dass_depression,current_employed,categorical,ja,-0.396019836404359,5043
dass_depression,current_employed,categorical,nein,1.2576373016292068,1588
dass_depression,working_hours_model,categorical,Teilzeit,-0.09427669650944548,2092
dass_depression,working_hours_model,categorical,Vollzeit,0.06683390345569595,2951
dass_depression,shiftwork,categorical,ja,0.14467577665224063,487
dass_depression,shiftwork,categorical,nein,-0.015451119129307855,4560
dass_depression,working_hours_reduced,categorical,False,-0.38649423077923917,5129
dass_depression,working_hours_reduced,categorical,True,1.3197928826010097,1502
dass_depression,children,numeric,,0.016821563356292122,3194
dass_depression,headache_days_per_month,numeric,,0.28727067105522325,6631
dass_depression,headache_days_severe_per_month,numeric,,0.2831879495719179,6631
dass_depression,days_medication,numeric,,0.1729027391195769,6631
dass_depression,intensity,numeric,,0.1840029508589595,6631
dass_depression,days_lost_work,numeric,,0.22265248384668798,6631
dass_depression,days_lost_household,numeric,,0.3316382223562743,6631
dass_depression,days_doctor,numeric,,0.22124828691997214,6631
dass_depression,days_ER,numeric,,0.07050445371570531,6631
dass_depression,days_hospital,numeric,,0.05539744516729008,6631
dass_fear,gender,categorical,divers,2.7948704138569926,14
dass_fear,gender,categorical,männlich,-0.3746590406004895,1181
dass_fear,gender,categorical,weiblich,0.07419870146342555,5436
dass_fear,birthyear,numeric,,0.0628061856326747,6631
dass_fear,weight,numeric,,0.02326329006679865,6631
dass_fear,pregnant,categorical,ja,-0.42409483550817884,52
dass_fear,pregnant,categorical,nein,0.004092212181559418,5389
dass_fear,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,-0.4046033729292091,2932
dass_fear,highest_degree,categorical,Fachhochschulreife,0.005106054505004121,776
dass_fear,highest_degree,categorical,Hauptschulabschluss,0.9715078558373946,554
dass_fear,highest_degree,categorical,Keine,0.9710608900474682,105
dass_fear,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),0.23946910138854172,2264
dass_fear,family_status,categorical,geschieden,0.8283417734153087,414
dass_fear,family_status,categorical,ledig,0.19466126590755106,3142
dass_fear,family_status,categorical,sonstiger,0.39543432363142816,152
dass_fear,family_status,categorical,verheiratet,-0.33440734181352116,2872
dass_fear,family_status,categorical,verwitwet,-1.0636730035099546,51
dass_fear,current_employed,categorical,ja,-0.329247883075106,5043
dass_fear,current_employed,categorical,nein,1.0455900971963228,1588
dass_fear,working_hours_model,categorical,Teilzeit,-0.057935786651622134,2092
dass_fear,working_hours_model,categorical,Vollzeit,0.04107138789399967,2951
dass_fear,shiftwork,categorical,ja,0.2551510666266865,487
dass_fear,shiftwork,categorical,nein,-0.027249686282280194,4560
dass_fear,working_hours_reduced,categorical,False,-0.2689264833382281,5129
dass_fear,working_hours_reduced,categorical,True,0.9183248555537773,1502
dass_fear,children,numeric,,0.004069108938055322,3194
dass_fear,headache_days_per_month,numeric,,0.2096402856957781,6631
dass_fear,headache_days_severe_per_month,numeric,,0.2141122729132677,6631
dass_fear,days_medication,numeric,,0.11726227590951309,6631
dass_fear,intensity,numeric,,0.17094868901186483,6631
dass_fear,days_lost_work,numeric,,0.17817247575262415,6631
dass_fear,days_lost_household,numeric,,0.25981674048160946,6631
dass_fear,days_doctor,numeric,,0.1614317049712194,6631
dass_fear,days_ER,numeric,,0.075127768286542,6631
dass_fear,days_hospital,numeric,,0.051501683612719326,6631
dass_stress,gender,categorical,divers,3.9314690738307094,14
dass_stress,gender,categorical,männlich,-0.5405280230605456,1181
dass_stress,gender,categorical,weiblich,0.10730740033128683,5436
dass_stress,birthyear,numeric,,-0.014699743672340322,6631
dass_stress,weight,numeric,,0.02960175291310457,6631
dass_stress,pregnant,categorical,ja,-1.2715776228917193,52
dass_stress,pregnant,categorical,nein,0.012269815622633296,5389
dass_stress,highest_degree,categorical,Abitur oder fachgebundene Hochschulreife,-0.16938845881399978,2932
dass_stress,highest_degree,categorical,Fachhochschulreife,-0.11713180982172133,776
dass_stress,highest_degree,categorical,Hauptschulabschluss,0.8695815029178666,554
dass_stress,highest_degree,categorical,Keine,0.3981357404973753,105
dass_stress,highest_degree,categorical,Mittlerer Schulabschluss (Realschulabschluss),0.02826362203868449,2264
dass_stress,family_status,categorical,geschieden,0.9331944016429938,414
dass_stress,family_status,categorical,ledig,-0.056345784767090734,3142
dass_stress,family_status,categorical,sonstiger,0.5799653144322123,152
dass_stress,family_status,categorical,verheiratet,-0.08265746815098662,2872
dass_stress,family_status,categorical,verwitwet,-1.1777746236482827,51
dass_stress,current_employed,categorical,ja,-0.2767119975270429,5043
dass_stress,current_employed,categorical,nein,0.8787522692247345,1588
dass_stress,working_hours_model,categorical,Teilzeit,0.08307864032797863,2092
dass_stress,working_hours_model,categorical,Vollzeit,-0.05889546444125138,2951
dass_stress,shiftwork,categorical,ja,0.18802761231284304,487
dass_stress,shiftwork,categorical,nein,-0.020081019122007326,4560
dass_stress,working_hours_reduced,categorical,False,-0.39635868429535304,5129
dass_stress,working_hours_reduced,categorical,True,1.353477824068487,1502
dass_stress,children,numeric,,0.009580434958951995,3194
dass_stress,headache_days_per_month,numeric,,0.24519462573267373,6631
dass_stress,headache_days_severe_per_month,numeric,,0.26273528624297987,6631
dass_stress,days_medication,numeric,,0.18698209761147463,6631
dass_stress,intensity,numeric,,0.20455260510839898,6631
dass_stress,days_lost_work,numeric,,0.21929118636362552,6631
dass_stress,days_lost_household,numeric,,0.3096935010486077,6631
dass_stress,days_doctor,numeric,,0.19773491401569676,6631
dass_stress,days_ER,numeric,,0.06281592143154285,6631
